"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_ti5","frp","daynight","type","Year","Month","Quarter"
"1815",53.63414,-0.239921,302.64,0.49,0.4,2020-05-31,"0149","N","VIIRS","n",1,284.79,1.19,"N",2,2020,5,2
"1816",53.673,-2.483065,336.24,0.39,0.44,2020-05-31,"0149","N","VIIRS","n",1,281.59,2.77,"N",0,2020,5,2
"1817",51.575737,-3.776506,299.94,0.41,0.45,2020-05-31,"0149","N","VIIRS","n",1,286.98,1.96,"N",2,2020,5,2
"1818",51.570614,-3.765398,314.34,0.41,0.45,2020-05-31,"0149","N","VIIRS","n",1,286.31,1.55,"N",2,2020,5,2
"1819",53.336685,-1.749768,301.75,0.54,0.42,2020-05-31,"0149","N","VIIRS","n",1,281.81,1.29,"N",2,2020,5,2
"1820",51.566463,-3.766306,317.49,0.41,0.45,2020-05-31,"0149","N","VIIRS","n",1,287.06,1.47,"N",2,2020,5,2
"1821",51.396427,-3.39607,309.32,0.4,0.44,2020-05-31,"0149","N","VIIRS","n",1,284.38,0.91,"N",2,2020,5,2
"1822",51.579887,-3.775647,303.08,0.41,0.45,2020-05-31,"0149","N","VIIRS","n",1,287.57,1.17,"N",2,2020,5,2
"1823",53.664936,-2.485072,296.32,0.39,0.44,2020-05-31,"0149","N","VIIRS","n",1,279.71,2.18,"N",0,2020,5,2
"1824",51.566952,-3.7723,337.57,0.41,0.45,2020-05-31,"0149","N","VIIRS","n",1,289.3,3.63,"N",3,2020,5,2
"1825",51.397606,-3.396475,304.24,0.4,0.44,2020-05-31,"0149","N","VIIRS","n",1,283.64,1.23,"N",2,2020,5,2
"1826",53.673992,-2.494955,320.27,0.39,0.44,2020-05-31,"0149","N","VIIRS","n",1,280.89,2.06,"N",0,2020,5,2
"1827",53.663963,-2.473436,296.21,0.39,0.44,2020-05-31,"0149","N","VIIRS","n",1,279.45,0.9,"N",0,2020,5,2
"1828",51.161213,-0.706042,306.2,0.47,0.4,2020-05-31,"0149","N","VIIRS","n",1,278.82,1.39,"N",0,2020,5,2
"1829",53.589272,-0.614749,295.92,0.5,0.41,2020-05-31,"0149","N","VIIRS","n",1,281.76,0.9,"N",3,2020,5,2
"1830",53.121754,-1.111949,299.06,0.51,0.41,2020-05-31,"0149","N","VIIRS","n",1,278.49,0.2,"N",0,2020,5,2
"1831",52.804668,0.227923,308.41,0.46,0.39,2020-05-31,"0149","N","VIIRS","n",1,282.74,1.03,"N",0,2020,5,2
"1832",53.588505,-0.616827,305.88,0.5,0.41,2020-05-31,"0149","N","VIIRS","n",1,283.47,1.66,"N",3,2020,5,2
"1833",53.567413,-0.589737,309.54,0.5,0.41,2020-05-31,"0149","N","VIIRS","n",1,281.56,1,"N",3,2020,5,2
"1834",53.568203,-0.597422,296.66,0.5,0.41,2020-05-31,"0149","N","VIIRS","n",1,283.87,1,"N",3,2020,5,2
"1835",52.021137,-2.110964,296.51,0.54,0.42,2020-05-31,"0149","N","VIIRS","n",1,283.64,0.53,"N",0,2020,5,2
"1836",53.568985,-0.605035,301.34,0.5,0.41,2020-05-31,"0149","N","VIIRS","n",1,282.63,1.38,"N",3,2020,5,2
"1837",53.585526,-0.61583,297.88,0.5,0.41,2020-05-31,"0149","N","VIIRS","n",1,282.49,0.9,"N",3,2020,5,2
"1838",53.564461,-0.598512,328.95,0.5,0.41,2020-05-31,"0149","N","VIIRS","n",1,283.81,5.15,"N",2,2020,5,2
"1839",52.15707,-2.035909,301.69,0.54,0.42,2020-05-31,"0149","N","VIIRS","n",1,280.92,1.06,"N",0,2020,5,2
"1840",51.617725,-3.6729,343.18,0.41,0.45,2020-05-31,"0149","N","VIIRS","n",1,285.35,8.1,"N",0,2020,5,2
"1841",51.621838,-3.671787,340.51,0.41,0.45,2020-05-31,"0149","N","VIIRS","n",1,289.01,7.28,"N",0,2020,5,2
"1842",51.561836,-3.761212,295.65,0.41,0.45,2020-05-31,"0149","N","VIIRS","n",1,285.01,1.47,"N",2,2020,5,2
"1843",53.662273,-2.483471,298.41,0.38,0.59,2020-05-31,"0329","N","VIIRS","n",1,277.99,0.81,"N",0,2020,5,2
"1844",53.665295,-2.473411,298.47,0.38,0.59,2020-05-31,"0329","N","VIIRS","n",1,278.13,1.33,"N",0,2020,5,2
"1845",53.566467,-0.593788,298.06,0.45,0.63,2020-05-31,"0329","N","VIIRS","n",1,280.93,0.86,"N",2,2020,5,2
"1846",53.671776,-2.474094,306.1,0.38,0.59,2020-05-31,"0329","N","VIIRS","n",1,278.42,1.39,"N",0,2020,5,2
"1847",53.667072,-2.478926,302.62,0.38,0.59,2020-05-31,"0329","N","VIIRS","n",1,278.68,0.81,"N",0,2020,5,2
"1848",53.673531,-2.472577,300.13,0.38,0.59,2020-05-31,"0329","N","VIIRS","n",1,278.86,0.87,"N",0,2020,5,2
"1849",52.155308,-2.037259,295.8,0.45,0.63,2020-05-31,"0329","N","VIIRS","n",1,280.9,0.58,"N",0,2020,5,2
"1850",53.633755,-0.23987,300.26,0.46,0.63,2020-05-31,"0329","N","VIIRS","n",1,283.21,1.25,"N",2,2020,5,2
"1851",53.587097,-0.613932,296.68,0.45,0.63,2020-05-31,"0329","N","VIIRS","n",1,281.07,1.42,"N",3,2020,5,2
"1852",53.671768,-2.467185,296.32,0.38,0.59,2020-05-31,"0329","N","VIIRS","n",1,278.57,0.87,"N",0,2020,5,2
"1853",53.669998,-2.468562,304.08,0.38,0.59,2020-05-31,"0329","N","VIIRS","n",1,278.01,1.52,"N",0,2020,5,2
"1854",53.66711,-2.472168,304.28,0.38,0.59,2020-05-31,"0329","N","VIIRS","n",1,277.92,0.87,"N",0,2020,5,2
"1855",53.454334,-1.316862,295.58,0.43,0.62,2020-05-31,"0329","N","VIIRS","n",1,280.66,0.73,"N",2,2020,5,2
"1856",53.665283,-2.466591,303.86,0.38,0.59,2020-05-31,"0329","N","VIIRS","n",1,277.24,0.83,"N",0,2020,5,2
"1857",51.616817,-3.67107,333.38,0.41,0.6,2020-05-31,"0330","N","VIIRS","n",1,283.11,2.36,"N",0,2020,5,2
"1858",51.570774,-3.764834,312.86,0.4,0.6,2020-05-31,"0330","N","VIIRS","n",1,285.37,2.09,"N",2,2020,5,2
"1859",51.565762,-3.769011,325.67,0.4,0.6,2020-05-31,"0330","N","VIIRS","n",1,287.11,2.09,"N",2,2020,5,2
"1860",51.395603,-3.396171,299.01,0.42,0.61,2020-05-31,"0330","N","VIIRS","n",1,281.49,1,"N",2,2020,5,2
"1861",51.567268,-3.767172,333.41,0.41,0.6,2020-05-31,"0330","N","VIIRS","n",1,287.3,2.21,"N",3,2020,5,2
"1862",51.565544,-3.761793,295.62,0.41,0.6,2020-05-31,"0330","N","VIIRS","n",1,285.12,2.21,"N",3,2020,5,2
"1863",51.568996,-3.772573,299.54,0.4,0.6,2020-05-31,"0330","N","VIIRS","n",1,286.67,3.2,"N",2,2020,5,2
"1864",51.564014,-3.763654,297.35,0.41,0.6,2020-05-31,"0330","N","VIIRS","n",1,284.83,1.85,"N",2,2020,5,2
"1865",51.164078,-0.706547,367,0.41,0.61,2020-05-31,"1138","N","VIIRS","h",1,302,34.61,"D",0,2020,5,2
"1866",51.621239,-3.667888,367,0.51,0.66,2020-05-31,"1138","N","VIIRS","h",1,302.77,15.25,"D",0,2020,5,2
"1867",51.620697,-3.668813,367,0.51,0.66,2020-05-31,"1138","N","VIIRS","h",1,302.83,32.08,"D",0,2020,5,2
"1868",53.567574,-0.598692,326.52,0.34,0.56,2020-05-31,"1138","N","VIIRS","l",1,300.2,4.21,"D",3,2020,5,2
"1869",53.670441,-2.487763,330.43,0.39,0.59,2020-05-31,"1138","N","VIIRS","n",1,298.37,3.07,"D",0,2020,5,2
"1870",51.160297,-0.709675,349.12,0.41,0.61,2020-05-31,"1138","N","VIIRS","n",1,300,19.04,"D",0,2020,5,2
"1871",53.569012,-0.593948,352.72,0.34,0.56,2020-05-31,"1138","N","VIIRS","n",1,300.6,6.13,"D",3,2020,5,2
"1872",51.619209,-3.6737,329.49,0.51,0.66,2020-05-31,"1138","N","VIIRS","n",1,293.16,15.25,"D",0,2020,5,2
"1873",51.162006,-0.704386,367,0.41,0.61,2020-05-31,"1138","N","VIIRS","h",1,301.62,19.04,"D",0,2020,5,2
"1874",51.162376,-0.711899,350.57,0.41,0.61,2020-05-31,"1138","N","VIIRS","n",1,298.41,20.4,"D",0,2020,5,2
"1875",55.47802,-2.385885,346.33,0.33,0.56,2020-05-31,"1139","N","VIIRS","n",1,297.16,2.71,"D",0,2020,5,2
"1876",51.158596,-0.698341,336.05,0.42,0.45,2020-05-31,"1318","N","VIIRS","n",1,304.09,10.43,"D",0,2020,5,2
"1877",51.159088,-0.692296,339.58,0.42,0.45,2020-05-31,"1318","N","VIIRS","n",1,297.27,5.37,"D",0,2020,5,2
"1878",51.162704,-0.705316,354.46,0.42,0.45,2020-05-31,"1318","N","VIIRS","n",1,307.89,17.24,"D",0,2020,5,2
"1879",51.158989,-0.698584,337.44,0.42,0.45,2020-05-31,"1318","N","VIIRS","n",1,304.7,4.14,"D",0,2020,5,2
"1880",51.570202,-3.767207,335.13,0.49,0.4,2020-05-31,"1318","N","VIIRS","l",1,308.81,7.5,"D",2,2020,5,2
"1881",51.167339,-0.700095,341.26,0.42,0.45,2020-05-31,"1318","N","VIIRS","n",1,300.06,8.12,"D",0,2020,5,2
"1882",51.162285,-0.70506,354.38,0.42,0.45,2020-05-31,"1318","N","VIIRS","n",1,307.52,10.43,"D",0,2020,5,2
"1883",51.159451,-0.692536,339.69,0.42,0.45,2020-05-31,"1318","N","VIIRS","n",1,297.76,4.14,"D",0,2020,5,2
"1884",53.672928,-2.485227,349.44,0.57,0.43,2020-05-31,"1319","N","VIIRS","n",1,303.13,44.58,"D",0,2020,5,2
"1885",53.67643,-2.486215,336.37,0.57,0.43,2020-05-31,"1319","N","VIIRS","n",1,299.09,30.03,"D",0,2020,5,2
"1886",53.672203,-2.493901,337.65,0.57,0.43,2020-05-31,"1319","N","VIIRS","l",1,311.62,51.28,"D",0,2020,5,2
"1887",55.479286,-2.378185,341.22,0.4,0.44,2020-05-31,"1319","N","VIIRS","n",1,303.09,6.44,"D",0,2020,5,2
"1888",53.669682,-2.475323,348.66,0.57,0.43,2020-05-31,"1319","N","VIIRS","n",1,309.25,44.58,"D",0,2020,5,2
"1889",53.673237,-2.476244,349.27,0.57,0.43,2020-05-31,"1319","N","VIIRS","n",1,297.54,28.55,"D",0,2020,5,2
"1890",53.67168,-2.493897,341.12,0.57,0.43,2020-05-31,"1319","N","VIIRS","n",1,305.8,29.76,"D",0,2020,5,2
"1891",53.675674,-2.494821,343.05,0.57,0.43,2020-05-31,"1319","N","VIIRS","n",1,302.79,30.03,"D",0,2020,5,2
"1892",53.672443,-2.485244,348.94,0.57,0.43,2020-05-31,"1319","N","VIIRS","n",1,305.27,29.76,"D",0,2020,5,2
"1893",53.669235,-2.475368,347.87,0.57,0.43,2020-05-31,"1319","N","VIIRS","n",1,304.54,28.55,"D",0,2020,5,2
"1894",53.676193,-2.494827,349.34,0.57,0.43,2020-05-31,"1319","N","VIIRS","n",1,300.18,23.69,"D",0,2020,5,2
"1895",53.567959,-0.593407,346.17,0.45,0.47,2020-05-31,"1319","N","VIIRS","n",1,304.68,8.36,"D",2,2020,5,2
"1896",54.952282,-1.629191,314.59,0.57,0.52,2020-06-01,"0124","N","VIIRS","n",1,282,2.2,"0",0,2020,6,2
"1897",53.568977,-0.602485,306.99,0.5,0.49,2020-06-01,"0130","N","VIIRS","n",1,283.31,0.98,"0",3,2020,6,2
"1898",51.981133,-4.341891,314,0.35,0.56,2020-06-01,"0130","N","VIIRS","n",1,283.88,2.04,"0",0,2020,6,2
"1899",51.981331,-4.347227,335.43,0.35,0.57,2020-06-01,"0130","N","VIIRS","n",1,285,2.04,"0",0,2020,6,2
"1900",51.979465,-4.342399,309.99,0.35,0.57,2020-06-01,"0130","N","VIIRS","n",1,283.28,2.45,"0",0,2020,6,2
"1901",53.588142,-0.61612,298.97,0.5,0.49,2020-06-01,"0130","N","VIIRS","n",1,283.45,1.77,"0",3,2020,6,2
"1902",51.979637,-4.347754,324.97,0.35,0.57,2020-06-01,"0130","N","VIIRS","n",1,284.15,1.96,"0",0,2020,6,2
"1903",51.984928,-4.347759,308.98,0.35,0.57,2020-06-01,"0130","N","VIIRS","n",1,283.22,1.96,"0",0,2020,6,2
"1904",53.588139,-0.614557,301,0.5,0.49,2020-06-01,"0130","N","VIIRS","n",1,283.57,0.95,"0",3,2020,6,2
"1905",51.567001,-3.772375,317.91,0.33,0.55,2020-06-01,"0130","N","VIIRS","n",1,288.13,3.15,"0",3,2020,6,2
"1906",53.563946,-0.595524,297.58,0.5,0.49,2020-06-01,"0130","N","VIIRS","n",1,283.42,1.12,"0",2,2020,6,2
"1907",53.33902,-1.753499,305.91,0.55,0.51,2020-06-01,"0130","N","VIIRS","n",1,281.78,1.15,"0",2,2020,6,2
"1908",53.671803,-2.475366,311.16,0.6,0.53,2020-06-01,"0130","N","VIIRS","n",1,278.74,9.71,"0",0,2020,6,2
"1909",53.677586,-2.492792,299.05,0.6,0.53,2020-06-01,"0130","N","VIIRS","n",1,280.06,3.85,"0",0,2020,6,2
"1910",53.676758,-2.475212,323.3,0.6,0.53,2020-06-01,"0130","N","VIIRS","n",1,282.05,9.71,"0",0,2020,6,2
"1911",53.677151,-2.483607,367,0.6,0.53,2020-06-01,"0130","N","VIIRS","h",1,286.8,9.71,"0",0,2020,6,2
"1912",53.677765,-2.47801,340.69,0.6,0.53,2020-06-01,"0130","N","VIIRS","n",1,282.7,8.99,"0",0,2020,6,2
"1913",53.678131,-2.486583,348.24,0.6,0.53,2020-06-01,"0130","N","VIIRS","n",1,284.38,17.84,"0",0,2020,6,2
"1914",53.450191,-1.319811,314.4,0.53,0.5,2020-06-01,"0130","N","VIIRS","n",1,283.18,1.53,"0",2,2020,6,2
"1915",53.568489,-0.594704,295.72,0.5,0.49,2020-06-01,"0130","N","VIIRS","n",1,283.26,0.98,"0",3,2020,6,2
"1916",53.339657,-1.750306,304.33,0.55,0.51,2020-06-01,"0130","N","VIIRS","n",1,281.66,1.23,"0",2,2020,6,2
"1917",51.566624,-3.762764,297.17,0.33,0.55,2020-06-01,"0130","N","VIIRS","n",1,286.2,1.77,"0",2,2020,6,2
"1918",54.112175,-6.306356,367,0.43,0.62,2020-06-01,"0130","N","VIIRS","h",1,287,10.59,"0",0,2020,6,2
"1919",54.112114,-6.301016,295.17,0.43,0.62,2020-06-01,"0130","N","VIIRS","n",1,283.58,3.07,"0",0,2020,6,2
"1920",54.112995,-6.304375,354.97,0.43,0.62,2020-06-01,"0130","N","VIIRS","n",1,286.74,7.13,"0",0,2020,6,2
"1921",53.63382,-0.247257,297.8,0.48,0.48,2020-06-01,"0130","N","VIIRS","n",1,286.86,0.89,"0",2,2020,6,2
"1922",53.633339,-0.239851,298.83,0.48,0.48,2020-06-01,"0130","N","VIIRS","n",1,284.99,0.89,"0",0,2020,6,2
"1923",51.571941,-3.766964,307.23,0.33,0.55,2020-06-01,"0130","N","VIIRS","n",1,285.83,1.19,"0",2,2020,6,2
"1924",54.113079,-6.310348,316,0.43,0.62,2020-06-01,"0130","N","VIIRS","n",1,283.42,6.67,"0",0,2020,6,2
"1925",53.409309,-3.058672,298.52,0.63,0.54,2020-06-01,"0130","N","VIIRS","n",1,284.71,1.07,"0",0,2020,6,2
"1926",51.561497,-3.763363,335.13,0.33,0.55,2020-06-01,"0130","N","VIIRS","n",1,286.05,1.77,"0",2,2020,6,2
"1927",53.412132,-3.053144,297.64,0.63,0.54,2020-06-01,"0130","N","VIIRS","n",1,284.76,0.73,"0",0,2020,6,2
"1928",51.566814,-3.767578,325.31,0.33,0.55,2020-06-01,"0130","N","VIIRS","n",1,287.51,3.15,"0",3,2020,6,2
"1929",51.568562,-3.772118,307.86,0.53,0.5,2020-06-01,"0306","N","VIIRS","n",1,287.16,2.38,"0",2,2020,6,2
"1930",53.589294,-0.616597,297.97,0.6,0.53,2020-06-01,"0306","N","VIIRS","n",1,283.53,1.62,"0",3,2020,6,2
"1931",52.806702,0.226715,300.11,0.34,0.56,2020-06-01,"0306","N","VIIRS","n",1,283.05,0.38,"0",0,2020,6,2
"1932",52.638752,-0.546808,296.33,0.33,0.55,2020-06-01,"0306","N","VIIRS","n",1,280.9,0.52,"0",0,2020,6,2
"1933",50.839531,-0.644627,299.46,0.37,0.58,2020-06-01,"0306","N","VIIRS","n",1,282.19,0.38,"0",0,2020,6,2
"1934",51.560322,-3.760677,308.54,0.53,0.5,2020-06-01,"0306","N","VIIRS","n",1,284.52,1.88,"0",0,2020,6,2
"1935",52.8074,0.228329,296.11,0.34,0.56,2020-06-01,"0306","N","VIIRS","n",1,282.74,0.25,"0",0,2020,6,2
"1936",53.568466,-0.602428,331.15,0.6,0.53,2020-06-01,"0306","N","VIIRS","n",1,283.31,5.98,"0",3,2020,6,2
"1937",51.56229,-3.767914,300.22,0.53,0.5,2020-06-01,"0306","N","VIIRS","n",1,284.69,1.88,"0",2,2020,6,2
"1938",53.566021,-0.594144,306.58,0.61,0.53,2020-06-01,"0306","N","VIIRS","n",1,283.21,1.77,"0",2,2020,6,2
"1939",51.566601,-3.764883,314,0.53,0.5,2020-06-01,"0306","N","VIIRS","n",1,286.46,3.26,"0",2,2020,6,2
"1940",51.982506,-4.342876,305.54,0.49,0.49,2020-06-01,"0306","N","VIIRS","n",1,282.49,1.42,"0",0,2020,6,2
"1941",51.638714,-3.431509,296.77,0.55,0.51,2020-06-01,"0306","N","VIIRS","n",1,281.33,0.61,"0",0,2020,6,2
"1942",54.11076,-6.302291,319.8,0.55,0.43,2020-06-01,"0306","N","VIIRS","n",1,284.09,3.99,"0",3,2020,6,2
"1943",54.116302,-6.307836,325.58,0.55,0.43,2020-06-01,"0306","N","VIIRS","n",1,285.07,3.9,"0",0,2020,6,2
"1944",51.978371,-4.345916,302.85,0.49,0.49,2020-06-01,"0306","N","VIIRS","n",1,281.44,0.93,"0",0,2020,6,2
"1945",55.102055,-6.244303,311.06,0.52,0.42,2020-06-01,"0306","N","VIIRS","n",1,281.93,1.3,"0",0,2020,6,2
"1946",51.395683,-3.391243,297.77,0.56,0.51,2020-06-01,"0306","N","VIIRS","n",1,283.44,1.56,"0",0,2020,6,2
"1947",54.112701,-6.310713,301.89,0.55,0.43,2020-06-01,"0306","N","VIIRS","n",1,283.04,3.9,"0",0,2020,6,2
"1948",52.647289,-2.426164,327.25,0.55,0.51,2020-06-01,"0306","N","VIIRS","n",1,281.05,3.69,"0",0,2020,6,2
"1949",52.64896,-2.427326,320.51,0.55,0.51,2020-06-01,"0306","N","VIIRS","n",1,280.66,2.47,"0",0,2020,6,2
"1950",54.114426,-6.30191,340.27,0.55,0.43,2020-06-01,"0306","N","VIIRS","n",1,290.07,12.32,"0",3,2020,6,2
"1951",54.110912,-6.305149,309.19,0.55,0.43,2020-06-01,"0306","N","VIIRS","n",1,283.46,2.59,"0",0,2020,6,2
"1952",53.516907,-2.28232,315.95,0.53,0.5,2020-06-01,"0306","N","VIIRS","n",1,281.15,2.26,"0",0,2020,6,2
"1953",53.514851,-2.274843,310.42,0.53,0.5,2020-06-01,"0306","N","VIIRS","n",1,281.37,2.26,"0",0,2020,6,2
"1954",51.39661,-3.393119,304.18,0.56,0.51,2020-06-01,"0306","N","VIIRS","n",1,283.86,1.25,"0",0,2020,6,2
"1955",53.678902,-2.482931,355.74,0.51,0.5,2020-06-01,"0306","N","VIIRS","n",1,283.18,10.89,"0",0,2020,6,2
"1956",54.114323,-6.299217,328.19,0.55,0.43,2020-06-01,"0306","N","VIIRS","n",1,287.42,3.99,"0",3,2020,6,2
"1957",51.572868,-3.769092,317.55,0.53,0.5,2020-06-01,"0306","N","VIIRS","n",1,285.9,2.38,"0",2,2020,6,2
"1958",56.472309,-3.313108,367,0.47,0.64,2020-06-01,"1118","N","VIIRS","h",1,297.01,8.41,"1",0,2020,6,2
"1959",53.567116,-0.596,326.83,0.49,0.65,2020-06-01,"1118","N","VIIRS","n",1,293.75,5.71,"1",3,2020,6,2
"1960",52.726154,0.9901,336.1,0.47,0.64,2020-06-01,"1118","N","VIIRS","n",1,291.6,2.55,"1",0,2020,6,2
"1961",54.578514,-1.110194,328.87,0.47,0.64,2020-06-01,"1118","N","VIIRS","n",1,291.31,2.88,"1",0,2020,6,2
"1962",53.449406,-1.3203,328.65,0.53,0.67,2020-06-01,"1118","N","VIIRS","n",1,295.47,3.09,"1",2,2020,6,2
"1963",52.724052,0.991375,336.87,0.47,0.64,2020-06-01,"1118","N","VIIRS","n",1,291.44,3.98,"1",0,2020,6,2
"1964",51.565525,-3.765167,325.34,0.76,0.77,2020-06-01,"1118","N","VIIRS","n",1,295.18,5.94,"1",3,2020,6,2
"1965",54.581539,-1.111821,328.12,0.47,0.64,2020-06-01,"1118","N","VIIRS","n",1,293.23,4.98,"1",0,2020,6,2
"1966",51.979145,-4.34004,343.51,0.39,0.36,2020-06-01,"1254","N","VIIRS","n",1,307.58,20.18,"1",0,2020,6,2
"1967",52.526375,-2.405607,344.47,0.41,0.37,2020-06-01,"1254","N","VIIRS","n",1,304.22,8.63,"1",0,2020,6,2
"1968",52.254135,-2.665838,331.71,0.4,0.37,2020-06-01,"1254","N","VIIRS","n",1,297.08,1.13,"1",0,2020,6,2
"1969",52.72578,0.995455,334.69,0.5,0.41,2020-06-01,"1254","N","VIIRS","n",1,301.04,3.08,"1",0,2020,6,2
"1970",52.485729,-1.783741,337.77,0.42,0.38,2020-06-01,"1254","N","VIIRS","n",1,303.96,1.98,"1",0,2020,6,2
"1971",51.980762,-4.352369,335.59,0.39,0.36,2020-06-01,"1254","N","VIIRS","n",1,300.89,6.83,"1",0,2020,6,2
"1972",51.567944,-3.765941,339.47,0.39,0.36,2020-06-01,"1254","N","VIIRS","l",1,309.52,5.57,"1",2,2020,6,2
"1973",51.677353,-3.461734,332.76,0.39,0.36,2020-06-01,"1254","N","VIIRS","n",1,298.23,2.95,"1",0,2020,6,2
"1974",53.565052,-0.598499,337.91,0.46,0.39,2020-06-01,"1300","N","VIIRS","n",1,301.88,3.62,"1",3,2020,6,2
"1975",53.565216,-0.599383,336.64,0.46,0.39,2020-06-01,"1300","N","VIIRS","n",1,301.77,2.9,"1",2,2020,6,2
"1976",53.568638,-0.599593,335.59,0.46,0.39,2020-06-01,"1300","N","VIIRS","n",1,301.44,3.62,"1",3,2020,6,2
"1977",53.663109,-2.093703,333.3,0.42,0.38,2020-06-01,"1300","N","VIIRS","n",1,302.46,3.43,"1",0,2020,6,2
"1978",54.197372,-6.020262,344.41,0.38,0.36,2020-06-01,"1300","N","VIIRS","n",1,298.3,6.51,"1",0,2020,6,2
"1979",56.471989,-3.309865,337.69,0.42,0.38,2020-06-01,"1300","N","VIIRS","n",1,308.87,22.29,"1",0,2020,6,2
"1980",53.448925,-1.324251,337.45,0.44,0.38,2020-06-01,"1300","N","VIIRS","n",1,308.44,1.05,"1",2,2020,6,2
"1981",54.111782,-6.303185,335.01,0.38,0.36,2020-06-01,"1300","N","VIIRS","n",1,298.24,4.62,"1",0,2020,6,2
"1982",54.940552,-4.981897,332.98,0.39,0.36,2020-06-01,"1300","N","VIIRS","n",1,300.76,4.27,"1",0,2020,6,2
"1983",53.568802,-0.600482,336.4,0.46,0.39,2020-06-01,"1300","N","VIIRS","n",1,301.81,6.1,"1",3,2020,6,2
"1984",54.250984,-6.710224,331.64,0.38,0.36,2020-06-01,"1300","N","VIIRS","n",1,300.23,1.6,"1",0,2020,6,2
"1985",56.471165,-3.316603,331.27,0.42,0.38,2020-06-01,"1300","N","VIIRS","l",1,303.64,8.28,"1",0,2020,6,2
"1986",54.573673,-5.570305,337.96,0.39,0.36,2020-06-01,"1300","N","VIIRS","n",1,297.75,1.66,"1",0,2020,6,2
"1987",53.391663,0.04253,306.21,0.37,0.58,2020-06-02,"0106","N","VIIRS","n",1,275.66,0.75,"0",0,2020,6,2
"1988",51.574333,-3.769024,300.91,0.52,0.67,2020-06-02,"0106","N","VIIRS","n",1,286.44,1.53,"0",2,2020,6,2
"1989",53.339371,-1.752871,306.07,0.44,0.62,2020-06-02,"0106","N","VIIRS","n",1,278.63,1.67,"0",2,2020,6,2
"1990",51.627254,-3.670026,298.78,0.52,0.67,2020-06-02,"0106","N","VIIRS","n",1,283.71,0.83,"0",0,2020,6,2
"1991",51.57085,-3.772745,310.22,0.52,0.67,2020-06-02,"0106","N","VIIRS","n",1,286.92,1.95,"0",2,2020,6,2
"1992",51.570866,-3.764936,308.64,0.52,0.67,2020-06-02,"0106","N","VIIRS","n",1,286.87,1.95,"0",2,2020,6,2
"1993",53.566765,-0.598273,313.38,0.39,0.59,2020-06-02,"0106","N","VIIRS","n",1,263.62,1.36,"0",3,2020,6,2
"1994",53.33852,-1.753535,306.83,0.44,0.62,2020-06-02,"0106","N","VIIRS","n",1,279.25,1.16,"0",2,2020,6,2
"1995",53.566628,-0.591958,313.47,0.39,0.59,2020-06-02,"0106","N","VIIRS","n",1,261.51,1.36,"0",3,2020,6,2
"1996",51.568058,-3.769151,322.05,0.52,0.67,2020-06-02,"0106","N","VIIRS","n",1,288.08,1.53,"0",2,2020,6,2
"1997",53.634693,-0.246063,295.1,0.38,0.59,2020-06-02,"0106","N","VIIRS","n",1,280.52,1.22,"0",2,2020,6,2
"1998",53.392574,0.041345,300.96,0.37,0.58,2020-06-02,"0106","N","VIIRS","n",1,274.92,0.73,"0",0,2020,6,2
"1999",53.565952,-0.600713,314.65,0.41,0.45,2020-06-02,"0248","N","VIIRS","n",1,273.65,1.57,"0",3,2020,6,2
"2000",51.399403,-3.39449,298.53,0.55,0.43,2020-06-02,"0248","N","VIIRS","n",1,282.86,0.6,"0",2,2020,6,2
"2001",50.832424,-1.367032,298.71,0.45,0.47,2020-06-02,"0248","N","VIIRS","n",1,287.52,1.48,"0",2,2020,6,2
"2002",53.569813,-0.598057,318.84,0.41,0.45,2020-06-02,"0248","N","VIIRS","n",1,274.98,1.57,"0",3,2020,6,2
"2003",53.568409,-0.592302,302.27,0.41,0.45,2020-06-02,"0248","N","VIIRS","n",1,273.44,1.57,"0",3,2020,6,2
"2004",51.568474,-3.770253,305.57,0.53,0.42,2020-06-02,"0248","N","VIIRS","n",1,287.98,1.55,"0",2,2020,6,2
"2005",51.722359,-3.972457,343.97,0.52,0.42,2020-06-02,"0248","N","VIIRS","n",1,288.05,12.03,"0",0,2020,6,2
"2006",51.573521,-3.768731,298.44,0.53,0.42,2020-06-02,"0248","N","VIIRS","n",1,286.47,0.95,"0",2,2020,6,2
"2007",53.635479,-0.241935,298.26,0.42,0.45,2020-06-02,"0248","N","VIIRS","n",1,280.99,1.04,"0",2,2020,6,2
"2008",51.572151,-3.768124,310.51,0.53,0.42,2020-06-02,"0248","N","VIIRS","n",1,287.3,1.55,"0",2,2020,6,2
"2009",53.57214,-0.596448,299.62,0.41,0.45,2020-06-02,"0248","N","VIIRS","n",1,273.39,0.58,"0",3,2020,6,2
"2010",54.106045,-6.50283,327.69,0.41,0.37,2020-06-02,"0248","N","VIIRS","n",1,281.44,2.68,"0",0,2020,6,2
"2011",52.992565,-0.45283,331.17,0.38,0.36,2020-06-02,"1236","N","VIIRS","l",1,301.43,1.46,"1",0,2020,6,2
"2012",53.570236,-0.593201,333.4,0.38,0.36,2020-06-02,"1236","N","VIIRS","l",1,305.81,3.12,"1",3,2020,6,2
"2013",51.567764,-3.769231,332.31,0.42,0.38,2020-06-02,"1236","N","VIIRS","l",1,305.19,7,"1",2,2020,6,2
